play_id,committing,disadvantaged,decision,committing_position,disadvantaged_position
36884,Trey Burke,Dennis Schroder,CNC,G,G
36885,Steven Adams,Maxi Kleber,CNC,C,F
36886,Dennis Schroder,Ryan Broekhoff,CC,G,G-F
36887,De'Aaron Fox,Rudy Gay,CNC,G,F-G
36888,De'Aaron Fox,DeMar DeRozan,CNC,G,G-F
36889,Harrison Barnes,DeMar DeRozan,CNC,F,G-F
36890,DeMar DeRozan,Harrison Barnes,INC,G-F,F
36891,LaMarcus Aldridge,Harrison Barnes,CNC,C-F,F
36892,De'Aaron Fox,Patty Mills,CNC,G,G
36893,Bryn Forbes,Harrison Barnes,CNC,G,F
36894,Willie Cauley-Stein,DeMar DeRozan,CNC,C,G-F
36895,Harrison Barnes,LaMarcus Aldridge,CNC,F,C-F
36896,Bryn Forbes,Willie Cauley-Stein,CC,G,C
36897,Willie Cauley-Stein,Bryn Forbes,CNC,C,G
36898,Bryn Forbes,Willie Cauley-Stein,CNC,G,C
36900,Willie Cauley-Stein,LaMarcus Aldridge,CNC,C,C-F
36901,DeMar DeRozan,De'Aaron Fox,CNC,G-F,G
36902,Bogdan Bogdanovic,Marco Belinelli,CNC,G,G
36903,Patty Mills,Buddy Hield,CNC,G,G
36904,Marco Belinelli,Buddy Hield,CC,G,G
36906,Goran Dragic,Al Horford,CNC,G,C-F
36908,Kelly Olynyk,Kyrie Irving,CC,F-C,G
36910,Bam Adebayo,Marcus Smart,CNC,C-F,G
36911,Dion Waiters,Kyrie Irving,CNC,G,G
36912,Kyrie Irving,Dion Waiters,CC,G,G
36913,Dwyane Wade,Marcus Smart,CC,G,G
36914,Dwyane Wade,Marcus Smart,CNC,G,G
36916,Al Horford,Goran Dragic,CNC,C-F,G
36917,Al Horford,Dion Waiters,CNC,C-F,G
36918,Kyrie Irving,Dion Waiters,INC,G,G
36919,Goran Dragic,Jayson Tatum,CNC,G,F-G
36920,Kelly Olynyk,Jayson Tatum,CNC,F-C,F-G
36921,Gordon Hayward,Kelly Olynyk,CNC,F,F-C
36922,Kelly Olynyk,Gordon Hayward,CC,F-C,F
36923,Dwyane Wade,Jayson Tatum,CNC,G,F-G
36924,Dwyane Wade,Kyrie Irving,CC,G,G
36925,Gordon Hayward,Bam Adebayo,CNC,F,C-F
36926,Gordon Hayward,Bam Adebayo,CNC,F,C-F
36927,Goran Dragic,Al Horford,CC,G,C-F
36928,LaMarcus Aldridge,Kent Bazemore,INC,C-F,G-F
36929,DeMar DeRozan,Deyonta Davis,CC,G-F,C-F
36932,LaMarcus Aldridge,Jaylen Adams,CNC,C-F,G
36933,Deyonta Davis,Derrick White,INC,C-F,G
36934,Jaylen Adams,Derrick White,CNC,G,G
36935,Derrick White,Jaylen Adams,CC,G,G
36936,Derrick White,Kent Bazemore,CNC,G,G-F
36937,DeMar DeRozan,Vince Carter,CC,G-F,G-F
36938,Bryn Forbes,Kent Bazemore,INC,G,G-F
36939,LaMarcus Aldridge,Justin Anderson,CNC,C-F,F-G
36941,Deyonta Davis,Derrick White,CNC,C-F,G
36942,Bryn Forbes,Deyonta Davis,INC,G,C-F
36943,LaMarcus Aldridge,Jaylen Adams,CNC,C-F,G
36944,Patty Mills,Kevin Huerter,CNC,G,G-F
36945,Deyonta Davis,Derrick White,CNC,C-F,G
36946,Derrick White,Kevin Huerter,CNC,G,G-F
36947,Derrick White,Kevin Huerter,CNC,G,G-F
36949,Andrew Wiggins,Justin Jackson,CNC,F,F
36950,Dwight Powell,Dario Saric,CNC,F-C,F-C
36951,Karl-Anthony Towns,Luka Doncic,INC,C-F,F-G
36952,Josh Okogie,Salah Mejri,CNC,G,C
36953,Tyus Jones,Jalen Brunson,CNC,G,G
36954,Josh Okogie,Salah Mejri,CNC,G,C
36955,Josh Okogie,Luka Doncic,CNC,G,F-G
36956,Dwight Powell,Karl-Anthony Towns,CNC,F-C,C-F
36958,Justin Jackson,Karl-Anthony Towns,CNC,F,C-F
36959,Jalen Brunson,Josh Okogie,CNC,G,G
36960,Tyus Jones,Jalen Brunson,CNC,G,G
36961,Tyus Jones,Jalen Brunson,CNC,G,G
36962,Dwight Powell,Karl-Anthony Towns,CNC,F-C,C-F
36963,Maxi Kleber,Andrew Wiggins,CNC,F,F
36964,Josh Okogie,Luka Doncic,CC,G,F-G
36966,Luka Doncic,Josh Okogie,CNC,F-G,G
36967,Bismack Biyombo,Elfrid Payton,CNC,C,G
36968,Julius Randle,Kemba Walker,CNC,F-C,G
36969,Bismack Biyombo,Elfrid Payton,CNC,C,G
36970,Julius Randle,Kemba Walker,CC,F-C,G
36971,Bismack Biyombo,Julius Randle,CNC,C,F-C
36973,Bismack Biyombo,Solomon Hill,CNC,C,F
36974,Julius Randle,Jeremy Lamb,CNC,F-C,G-F
36975,Elfrid Payton,Bismack Biyombo,CNC,G,C
36977,Elfrid Payton,Frank Kaminsky,CC,G,F-C
36978,Bismack Biyombo,Julius Randle,CNC,C,F-C
36979,Julius Randle,Kemba Walker,CNC,F-C,G
36981,Julius Randle,Jeremy Lamb,CC,F-C,G-F
36982,Bismack Biyombo,Julius Randle,CNC,C,F-C
36983,Solomon Hill,Kemba Walker,CC,F,G
36985,Kemba Walker,Julius Randle,CNC,G,F-C
36986,Elfrid Payton,Jeremy Lamb,CC,G,G-F
36987,Miles Bridges,Ian Clark,CNC,F,G
36988,Sam Dekker,JaKarr Sampson,CNC,F,F
36989,Jordan McRae,Shaquille Harrison,CNC,G,G
36990,JaKarr Sampson,Sam Dekker,CNC,F,F
36991,Cristiano Felicio,Chasson Randle,CNC,F-C,G
36992,Thomas Bryant,Walter Lemon Jr.,CNC,C-F,G
36993,Jordan McRae,Shaquille Harrison,CNC,G,G
36994,Cristiano Felicio,Jordan McRae,CNC,F-C,G
36995,Thomas Bryant,Shaquille Harrison,CNC,C-F,G
36997,Jordan McRae,Cristiano Felicio,CC,G,F-C
36998,Jordan McRae,Shaquille Harrison,CNC,G,G
36999,Troy Brown Jr.,Shaquille Harrison,CNC,G-F,G
37000,Cristiano Felicio,Thomas Bryant,CNC,F-C,C-F
37001,Cristiano Felicio,Thomas Bryant,CNC,F-C,C-F
37002,Cristiano Felicio,Thomas Bryant,CNC,F-C,C-F
37004,Thomas Bryant,Walter Lemon Jr.,INC,C-F,G
37006,Shaquille Harrison,Jordan McRae,CNC,G,G
37007,Shaquille Harrison,Jordan McRae,CNC,G,G
37008,Shaquille Harrison,Chasson Randle,CC,G,G
37009,Jordan McRae,Shaquille Harrison,CC,G,G
37010,Chasson Randle,Walter Lemon Jr.,IC,G,G
37011,Shaquille Harrison,Jordan McRae,CNC,G,G
37012,Giannis Antetokounmpo,Ben Simmons,INC,F,G-F
37013,JJ Redick,Brook Lopez,CNC,G,C
37015,Brook Lopez,Joel Embiid,CC,C,C-F
37016,Giannis Antetokounmpo,JJ Redick,CNC,F,G
37017,JJ Redick,George Hill,CNC,G,G
37018,Ben Simmons,George Hill,CNC,G-F,G
37019,JJ Redick,Brook Lopez,CNC,G,C
37020,Brook Lopez,Joel Embiid,CNC,C,C-F
37021,Joel Embiid,Giannis Antetokounmpo,CNC,C-F,F
37022,Ben Simmons,Khris Middleton,CC,G-F,F
37023,JJ Redick,Sterling Brown,CNC,G,G-F
37024,Joel Embiid,George Hill,CNC,C-F,G
37025,JJ Redick,George Hill,CC,G,G
37026,Joel Embiid,Brook Lopez,CNC,C-F,C
37027,Nicolas Batum,Fred VanVleet,CNC,G-F,G
37028,Fred VanVleet,Kemba Walker,CNC,G,G
37030,Pascal Siakam,Frank Kaminsky,CNC,F,F-C
37031,Frank Kaminsky,Kyle Lowry,CC,F-C,G
37032,Dwayne Bacon,Kawhi Leonard,CNC,G-F,F
37033,Dwayne Bacon,Kawhi Leonard,CNC,G-F,F
37034,Dwayne Bacon,Kyle Lowry,CNC,G-F,G
37035,Dwayne Bacon,Kyle Lowry,CNC,G-F,G
37036,Fred VanVleet,Dwayne Bacon,CNC,G,G-F
37037,Pascal Siakam,Dwayne Bacon,CNC,F,G-F
37038,Pascal Siakam,Jeremy Lamb,CC,F,G-F
37040,Pascal Siakam,Frank Kaminsky,CNC,F,F-C
37041,Pascal Siakam,Jeremy Lamb,CNC,F,G-F
37042,Fred VanVleet,Jeremy Lamb,CNC,G,G-F
37043,Kyle Lowry,Frank Kaminsky,CNC,G,F-C
37046,Miles Bridges,Fred VanVleet,CNC,F,G
37047,Fred VanVleet,Kemba Walker,CNC,G,G
37048,Pascal Siakam,Kemba Walker,CNC,F,G
37050,Dwayne Bacon,Kawhi Leonard,CNC,G-F,F
37051,Dwayne Bacon,Kawhi Leonard,CNC,G-F,F
37052,Kawhi Leonard,Miles Bridges,CNC,F,F
37053,Nicolas Batum,Kawhi Leonard,CNC,G-F,F
37056,Al-Farouq Aminu,Jamal Murray,CNC,F,G
37057,Nikola Jokic,Enes Kanter,CNC,C,C
37058,Nikola Jokic,Damian Lillard,CNC,C,G
37059,Torrey Craig,Damian Lillard,CNC,F,G
37060,Nikola Jokic,Al-Farouq Aminu,CNC,C,F
37061,Al-Farouq Aminu,Paul Millsap,INC,F,F
37062,Torrey Craig,Damian Lillard,CNC,F,G
37063,Nikola Jokic,Jake Layman,CNC,C,F
37064,Nikola Jokic,Damian Lillard,CNC,C,G
37065,Nikola Jokic,Meyers Leonard,CNC,C,F-C
37066,Torrey Craig,Damian Lillard,CC,F,G
37067,Nikola Jokic,Enes Kanter,CNC,C,C
37068,Nikola Jokic,Maurice Harkless,CNC,C,F-G
37069,Maurice Harkless,Jamal Murray,CNC,F-G,G
37070,Jake Layman,Torrey Craig,CC,F,F
37072,Shai Gilgeous-Alexander,Johnathan Williams,CNC,G-F,F
37073,Jemerrio Jones,Lou Williams,CC,F,G
37074,Shai Gilgeous-Alexander,Alex Caruso,INC,G-F,G
37076,Montrezl Harrell,Alex Caruso,CNC,F-C,G
37077,Montrezl Harrell,Alex Caruso,CNC,F-C,G
37078,Garrett Temple,Kentavious Caldwell-Pope,CNC,G-F,G
37079,Garrett Temple,Alex Caruso,CNC,G-F,G
37080,Kentavious Caldwell-Pope,Garrett Temple,CNC,G,G-F
37081,Montrezl Harrell,Alex Caruso,CC,F-C,G
37082,Garrett Temple,Kentavious Caldwell-Pope,CC,G-F,G
37083,Kentavious Caldwell-Pope,Shai Gilgeous-Alexander,CNC,G,G-F
37084,Karl-Anthony Towns,Bam Adebayo,CNC,C-F,C-F
37086,Bam Adebayo,Karl-Anthony Towns,CNC,C-F,C-F
37087,Andrew Wiggins,Dion Waiters,CNC,F,G
37088,Karl-Anthony Towns,Goran Dragic,CC,C-F,G
37089,Dario Saric,Goran Dragic,CNC,F-C,G
37090,Tyus Jones,Goran Dragic,CNC,G,G
37092,Dwyane Wade,Dario Saric,CNC,G,F-C
37093,Justise Winslow,Keita Bates-Diop,CNC,F-G,F
37095,Justise Winslow,Keita Bates-Diop,CNC,F-G,F
37096,Bam Adebayo,Keita Bates-Diop,CNC,C-F,F
37097,Andrew Wiggins,Dion Waiters,INC,F,G
37098,Dario Saric,Justise Winslow,CNC,F-C,F-G
37099,Dwyane Wade,Karl-Anthony Towns,CNC,G,C-F
37100,Tyus Jones,Dwyane Wade,CNC,G,G
37101,Dion Waiters,Keita Bates-Diop,CNC,G,F
37102,Justise Winslow,Andrew Wiggins,CNC,F-G,F
37103,Bam Adebayo,Karl-Anthony Towns,CNC,C-F,C-F
37104,Justise Winslow,Tyus Jones,CC,F-G,G
37105,James Johnson,Tyus Jones,CNC,F,G
37106,Dion Waiters,Keita Bates-Diop,CC,G,F
37107,Andrew Wiggins,Dion Waiters,CNC,F,G
37108,Bam Adebayo,Josh Okogie,CNC,C-F,G
37109,Josh Jackson,Julius Randle,CNC,G-F,F-C
37110,Dragan Bender,Julius Randle,CC,F,F-C
37111,Ian Clark,De'Anthony Melton,CNC,G,G
37112,Christian Wood,De'Anthony Melton,CNC,F,G
37113,Julius Randle,De'Anthony Melton,CNC,F-C,G
37114,Dragan Bender,Julius Randle,CNC,F,F-C
37115,Dragan Bender,Elfrid Payton,INC,F,G
37116,Elfrid Payton,Jamal Crawford,CNC,G,G
37118,Dragan Bender,Julius Randle,CNC,F,F-C
37119,Christian Wood,Jamal Crawford,CNC,F,G
37120,Julius Randle,Mikal Bridges,CNC,F-C,F
37121,Josh Jackson,Julius Randle,CC,G-F,F-C
37122,Solomon Hill,Dragan Bender,CNC,F,F
37124,Dragan Bender,Julius Randle,CNC,F,F-C
37127,Dragan Bender,Solomon Hill,CNC,F,F
37128,Kenrich Williams,Jamal Crawford,CC,G-F,G
37129,Solomon Hill,Jamal Crawford,CNC,F,G
37130,Khris Middleton,Caris LeVert,CNC,F,G
37131,George Hill,Jared Dudley,CNC,G,F
37132,Eric Bledsoe,Joe Harris,CNC,G,G-F
37133,Jared Dudley,Eric Bledsoe,CNC,F,G
37134,Brook Lopez,D'Angelo Russell,CNC,C,G
37135,Sterling Brown,Joe Harris,CNC,G-F,G-F
37136,Brook Lopez,D'Angelo Russell,CNC,C,G
37137,Jared Dudley,Sterling Brown,CC,F,G-F
37138,Treveon Graham,Eric Bledsoe,CNC,G-F,G
37139,Ersan Ilyasova,D'Angelo Russell,CNC,F,G
37140,Ersan Ilyasova,Caris LeVert,CNC,F,G
37141,Caris LeVert,Eric Bledsoe,CNC,G,G
37142,Brook Lopez,Treveon Graham,CNC,C,G-F
37143,Brook Lopez,Caris LeVert,INC,C,G
37144,Brook Lopez,Caris LeVert,CNC,C,G
37145,Jared Dudley,Khris Middleton,CNC,F,F
37146,Ersan Ilyasova,Caris LeVert,CNC,F,G
37147,Khris Middleton,Joe Harris,CNC,F,G-F
37148,Aaron Gordon,Kyrie Irving,CNC,F,G
37149,Terrence Ross,Jaylen Brown,CNC,G-F,G-F
37150,Nikola Vucevic,Jaylen Brown,CNC,C,G-F
37151,Gordon Hayward,Nikola Vucevic,CNC,F,C
37152,Kyrie Irving,Aaron Gordon,CNC,G,F
37153,Daniel Theis,Evan Fournier,CNC,F-C,G-F
37154,Evan Fournier,Kyrie Irving,CNC,G-F,G
37155,D.J. Augustin,Kyrie Irving,CC,G,G
37156,Daniel Theis,Michael Carter-Williams,CNC,F-C,G
37157,Terrence Ross,Jaylen Brown,CNC,G-F,G-F
37158,Michael Carter-Williams,Gordon Hayward,CNC,G,F
37159,Aaron Gordon,Marcus Morris,CNC,F,F
37161,Michael Carter-Williams,Marcus Morris,CNC,G,F
37162,Nikola Vucevic,Daniel Theis,CNC,C,F-C
37163,Jaylen Brown,Michael Carter-Williams,CC,G-F,G
37164,Michael Carter-Williams,Gordon Hayward,CNC,G,F
37165,Daniel Theis,Michael Carter-Williams,CNC,F-C,G
37166,Marcus Morris,Aaron Gordon,CC,F,F
37167,Evan Fournier,Kyrie Irving,CNC,G-F,G
37168,Marcus Morris,Michael Carter-Williams,CC,F,G
37169,Evan Fournier,Kyrie Irving,CNC,G-F,G
37170,Daniel Theis,Evan Fournier,CNC,F-C,G-F
37174,Rudy Gobert,Kentavious Caldwell-Pope,CNC,C,G
37175,Jemerrio Jones,Donovan Mitchell,CNC,F,G
37176,Royce O'Neale,Alex Caruso,CNC,F,G
37177,Royce O'Neale,Alex Caruso,CNC,F,G
37178,Rudy Gobert,JaVale McGee,CNC,C,C-F
37179,JaVale McGee,Donovan Mitchell,CC,C-F,G
37180,JaVale McGee,Joe Ingles,CNC,C-F,F-G
37181,Rudy Gobert,Kentavious Caldwell-Pope,CNC,C,G
37182,Jae Crowder,Jemerrio Jones,CNC,F,F
37184,Joe Ingles,Kentavious Caldwell-Pope,CNC,F-G,G
37185,Jae Crowder,JaVale McGee,CNC,F,C-F
37186,Jemerrio Jones,Rudy Gobert,CNC,F,C
37188,Royce O'Neale,Kentavious Caldwell-Pope,CC,F,G
37189,Kentavious Caldwell-Pope,Donovan Mitchell,CNC,G,G
37190,Delon Wright,Trey Burke,CNC,G,G
37191,Bruno Caboclo,Trey Burke,CNC,F,G
37192,Daryl Macon,Ivan Rabb,CNC,G,F
37193,Salah Mejri,Delon Wright,CNC,C,G
37195,Delon Wright,Trey Burke,CC,G,G
37196,Bruno Caboclo,Salah Mejri,CNC,F,C
37197,Ivan Rabb,Trey Burke,CNC,F,G
37200,Bruno Caboclo,Salah Mejri,CNC,F,C
37201,Trey Burke,Delon Wright,CNC,G,G
37203,Devin Harris,Ivan Rabb,CC,G,F
37205,Justin Holiday,Dorian Finney-Smith,CNC,F-G,F
37206,Delon Wright,Salah Mejri,CNC,G,C
37207,Devin Harris,Julian Washburn,CNC,G,F-G
37208,Bruno Caboclo,Dorian Finney-Smith,CNC,F,F
37209,Delon Wright,Dorian Finney-Smith,CNC,G,F
37210,Julian Washburn,Dorian Finney-Smith,CNC,F-G,F
37211,Ivan Rabb,Dorian Finney-Smith,INC,F,F
37212,Ivan Rabb,Dorian Finney-Smith,CNC,F,F
37213,Dorian Finney-Smith,Justin Holiday,CNC,F,F-G
37214,Salah Mejri,Bruno Caboclo,CNC,C,F
37215,Tyler Zeller,Dorian Finney-Smith,CNC,F-C,F
37216,Salah Mejri,Delon Wright,CNC,C,G
37218,Justin Holiday,Devin Harris,CNC,F-G,G
37220,Daryl Macon,Tyler Dorsey,CNC,G,G
37221,Tyler Dorsey,Trey Burke,CNC,G,G
37222,Salah Mejri,Tyler Zeller,CNC,C,F-C
37223,Delon Wright,Daryl Macon,CNC,G,G
37224,Tyler Zeller,Salah Mejri,CNC,F-C,C
37225,Delon Wright,Trey Burke,CC,G,G
37226,Justin Holiday,Trey Burke,CC,F-G,G
37227,Tyler Zeller,Daryl Macon,CNC,F-C,G
37228,Trey Burke,Justin Holiday,CNC,G,F-G
37229,Delon Wright,Daryl Macon,CC,G,G
37230,Trey Burke,Delon Wright,CC,G,G
37231,Trey Burke,Delon Wright,CNC,G,G
37232,Devin Robinson,Dennis Smith Jr.,CNC,F,G
37233,Dennis Smith Jr.,Troy Brown Jr.,CNC,G,G-F
37234,Mitchell Robinson,Troy Brown Jr.,CC,C-F,G-F
37235,Mario Hezonja,Chasson Randle,CNC,F-G,G
37236,Mitchell Robinson,Chasson Randle,CNC,C-F,G
37237,Mitchell Robinson,Devin Robinson,CNC,C-F,F
37238,Ian Mahinmi,Dennis Smith Jr.,CNC,C,G
37239,Luke Kornet,Chasson Randle,CNC,F-C,G
37240,Kevin Knox,Sam Dekker,CNC,F,F
37241,Kevin Knox,Ian Mahinmi,INC,F,C
37242,Mitchell Robinson,Ian Mahinmi,CC,C-F,C
37243,Sam Dekker,Dennis Smith Jr.,CC,F,G
37244,Chasson Randle,Mario Hezonja,CC,G,F-G
37245,Ian Mahinmi,Kevin Knox,CNC,C,F
37246,Damyean Dotson,Chasson Randle,INC,G,G
37247,Enes Kanter,Malik Beasley,CNC,C,G
37248,Enes Kanter,Juancho Hernangomez,IC,C,F
37249,CJ McCollum,Malik Beasley,CNC,G,G
37250,CJ McCollum,Mason Plumlee,CNC,G,F-C
37251,Mason Plumlee,Al-Farouq Aminu,CC,F-C,F
37252,Trey Lyles,Rodney Hood,CNC,F,G-F
37253,Evan Turner,Isaiah Thomas,CNC,G-F,G
37254,Al-Farouq Aminu,Juancho Hernangomez,CNC,F,F
37255,Isaiah Thomas,Evan Turner,CC,G,G-F
37256,Evan Turner,Isaiah Thomas,CNC,G-F,G
37257,Evan Turner,Malik Beasley,CNC,G-F,G
37258,Juancho Hernangomez,Evan Turner,CNC,F,G-F
37259,Juancho Hernangomez,Al-Farouq Aminu,CNC,F,F
37260,Isaiah Thomas,Al-Farouq Aminu,CNC,G,F
37261,CJ McCollum,Trey Lyles,CNC,G,F
37262,Torrey Craig,Evan Turner,CNC,F,G-F
37264,Torrey Craig,CJ McCollum,INC,F,G
37265,Evan Turner,Trey Lyles,CNC,G-F,F
37266,Malik Beasley,Evan Turner,CC,G,G-F
37267,Rodney Hood,Isaiah Thomas,CNC,G-F,G
37268,Marvin Bagley III,Elfrid Payton,CNC,F,G
37269,Jahlil Okafor,Buddy Hield,CNC,C-F,G
37270,Buddy Hield,Kenrich Williams,CNC,G,G-F
37271,Marvin Bagley III,Elfrid Payton,CNC,F,G
37272,Ian Clark,Buddy Hield,CNC,G,G
37273,Buddy Hield,Solomon Hill,CC,G,F
37274,Jahlil Okafor,Buddy Hield,CNC,C-F,G
37275,Bogdan Bogdanovic,Jahlil Okafor,CNC,G,C-F
37276,De'Aaron Fox,Elfrid Payton,INC,G,G
37277,Harrison Barnes,Kenrich Williams,CNC,F,G-F
37278,Kenrich Williams,Bogdan Bogdanovic,CNC,G-F,G
37279,Elfrid Payton,De'Aaron Fox,CNC,G,G
37280,Bogdan Bogdanovic,Elfrid Payton,CC,G,G
37281,Elfrid Payton,Bogdan Bogdanovic,CNC,G,G
37282,Kenrich Williams,Bogdan Bogdanovic,CC,G-F,G
37283,Kenrich Williams,Bogdan Bogdanovic,CNC,G-F,G
37284,Harrison Barnes,Elfrid Payton,CC,F,G
37285,Ian Clark,Buddy Hield,CNC,G,G
37286,Pascal Siakam,Goran Dragic,CNC,F,G
37287,Justise Winslow,Pascal Siakam,CC,F-G,F
37289,Bam Adebayo,Kyle Lowry,CNC,C-F,G
37290,Marc Gasol,James Johnson,CC,C,F
37291,Bam Adebayo,Kawhi Leonard,CC,C-F,F
37294,Pascal Siakam,Dwyane Wade,CNC,F,G
37297,James Johnson,Kawhi Leonard,CNC,F,F
37299,Danny Green,Bam Adebayo,CNC,G,C-F
37300,Marc Gasol,James Johnson,CNC,C,F
37301,Bam Adebayo,Kyle Lowry,CNC,C-F,G
37303,Andre Drummond,Ivan Rabb,CNC,C,F
37304,Andre Drummond,Delon Wright,CNC,C,G
37306,Bruce Brown,Tyler Dorsey,CC,G-F,G
37307,Jevon Carter,Ish Smith,CNC,G,G
37308,Ivan Rabb,Wayne Ellington,CNC,F,G
37309,Wayne Ellington,Justin Holiday,INC,G,F-G
37310,Ivan Rabb,Wayne Ellington,CNC,F,G
37311,Bruno Caboclo,Wayne Ellington,CC,F,G
37312,Bruce Brown,Bruno Caboclo,CNC,G-F,F
37313,Ivan Rabb,Andre Drummond,CC,F,C
37314,Andre Drummond,Delon Wright,CNC,C,G
37315,JaVale McGee,CJ McCollum,CNC,C-F,G
37316,JaVale McGee,Maurice Harkless,CC,C-F,F-G
37317,Kentavious Caldwell-Pope,Maurice Harkless,CC,G,F-G
37319,Enes Kanter,Alex Caruso,CC,C,G
37320,CJ McCollum,Johnathan Williams,CNC,G,F
37322,Damian Lillard,Kentavious Caldwell-Pope,CNC,G,G
37323,Enes Kanter,Mike Muscala,CNC,C,F-C
37324,Seth Curry,Alex Caruso,CNC,G,G
37326,Steven Adams,James Harden,CNC,C,G
37327,PJ Tucker,Jerami Grant,CC,F,F
37328,Eric Gordon,Paul George,CNC,G,F
37329,Russell Westbrook,PJ Tucker,CNC,G,F
37330,Chris Paul,Dennis Schroder,CNC,G,G
37331,James Harden,Dennis Schroder,CNC,G,G
37332,Dennis Schroder,James Harden,IC,G,G
37333,Chris Paul,Terrance Ferguson,CNC,G,G
37334,James Harden,Terrance Ferguson,CNC,G,G
37335,Terrance Ferguson,James Harden,CNC,G,G
37336,Terrance Ferguson,James Harden,CC,G,G
37337,Paul George,Eric Gordon,CNC,F,G
37338,Steven Adams,Clint Capela,CNC,C,C
37339,Steven Adams,PJ Tucker,CNC,C,F
37340,PJ Tucker,Russell Westbrook,CNC,F,G
37341,James Harden,Dennis Schroder,CNC,G,G
37342,Dennis Schroder,James Harden,CNC,G,G
37344,PJ Tucker,Russell Westbrook,INC,F,G
37346,Paul George,James Harden,CC,F,G
37347,PJ Tucker,Paul George,CNC,F,F
37348,Steven Adams,Eric Gordon,CNC,C,G
37349,Russell Westbrook,James Harden,CC,G,G
37350,Eric Gordon,Russell Westbrook,CNC,G,G
37351,PJ Tucker,Paul George,CNC,F,F
37352,James Harden,Paul George,INC,G,F
37353,PJ Tucker,Jerami Grant,CNC,F,F
37354,Paul George,James Harden,CNC,F,G
37355,John Collins,Aaron Holiday,CNC,F-C,G
37356,Alize Johnson,Trae Young,CNC,F,G
37357,TJ Leaf,Trae Young,CNC,F,G
37358,John Collins,Alize Johnson,CNC,F-C,F
37359,Aaron Holiday,Trae Young,CNC,G,G
37360,TJ Leaf,Taurean Prince,CNC,F,F
37362,Aaron Holiday,Trae Young,INC,G,G
37363,TJ Leaf,Taurean Prince,CNC,F,F
37364,Alize Johnson,Trae Young,CNC,F,G
37365,Kevin Huerter,Davon Reed,CC,G-F,G
37366,John Collins,Edmond Sumner,CNC,F-C,G
37367,John Collins,Davon Reed,CNC,F-C,G
37368,Alize Johnson,Alex Len,CNC,F,C
37369,DeAndre' Bembry,Edmond Sumner,CC,G-F,G
37371,Gorgui Dieng,Will Barton,CC,C,G
37372,Nikola Jokic,Andrew Wiggins,CC,C,F
37373,Will Barton,Andrew Wiggins,CNC,G,F
37374,Gary Harris,Cameron Reynolds,CNC,G,G-F
37375,Gary Harris,Cameron Reynolds,CNC,G,G-F
37376,Dario Saric,Paul Millsap,INC,F-C,F
37377,Gorgui Dieng,Jamal Murray,CNC,C,G
37378,Jamal Murray,Tyus Jones,CNC,G,G
37379,Will Barton,Andrew Wiggins,CNC,G,F
37380,Andrew Wiggins,Nikola Jokic,CNC,F,C
37381,Nikola Jokic,Gorgui Dieng,CNC,C,C
37382,Will Barton,Andrew Wiggins,CNC,G,F
37383,Nikola Jokic,Andrew Wiggins,INC,C,F
37384,Jamal Murray,Andrew Wiggins,CNC,G,F
37385,Andrew Wiggins,Jamal Murray,INC,F,G
37386,Tyus Jones,Nikola Jokic,CC,G,C
37387,Will Barton,Andrew Wiggins,CNC,G,F
37388,Will Barton,Andrew Wiggins,CNC,G,F
37389,Gorgui Dieng,Paul Millsap,CC,C,F
37390,Will Barton,Dario Saric,CNC,G,F-C
37391,Sindarius Thornwell,Grayson Allen,CNC,G,G
37392,Georges Niang,Tyrone Wallace,INC,F,G
37393,Georges Niang,Jerome Robinson,CNC,F,G
37394,Tyler Cavanaugh,JaMychal Green,CNC,F,F-C
37395,Tyler Cavanaugh,JaMychal Green,CNC,F,F-C
37396,Ivica Zubac,Naz Mitrou-Long,CNC,C,G
37397,Naz Mitrou-Long,Jerome Robinson,IC,G,G
37398,Tony Bradley,Ivica Zubac,CNC,C-F,C
37399,JaMychal Green,Grayson Allen,CC,F-C,G
37400,Ivica Zubac,Naz Mitrou-Long,CNC,C,G
37401,Ivica Zubac,Naz Mitrou-Long,CNC,C,G
37402,Naz Mitrou-Long,Sindarius Thornwell,CC,G,G
37403,Jerome Robinson,Grayson Allen,CNC,G,G
37405,Tyler Cavanaugh,Jerome Robinson,INC,F,G
37406,Tyrone Wallace,Georges Niang,CNC,G,F
37408,Caleb Swanigan,Anfernee Simons,CNC,F,G
37409,Gary Trent Jr.,Yogi Ferrell,CNC,G-F,G
37410,BJ Johnson,Gary Trent Jr.,CNC,F,G-F
37411,Gary Trent Jr.,BJ Johnson,CNC,G-F,F
37412,Skal Labissiere,BJ Johnson,CNC,F-C,F
37413,Skal Labissiere,Frank Mason,CC,F-C,G
37415,Yogi Ferrell,Anfernee Simons,CNC,G,G
37416,Caleb Swanigan,Anfernee Simons,CNC,F,G
37417,BJ Johnson,Anfernee Simons,CC,F,G
37418,Gary Trent Jr.,Caleb Swanigan,CNC,G-F,F
37419,Caleb Swanigan,Anfernee Simons,CNC,F,G
37420,Nikola Jokic,DeMar DeRozan,CNC,C,G-F
37421,Nikola Jokic,Derrick White,CNC,C,G
37422,Derrick White,Jamal Murray,CNC,G,G
37423,Bryn Forbes,Nikola Jokic,CNC,G,C
37425,Derrick White,Nikola Jokic,CNC,G,C
37426,Nikola Jokic,Bryn Forbes,INC,C,G
